,Emp_ID,Age,Gender,City,Education_Level,Salary,Designation,Total Business Value,Quarterly Rating,Target
2265,2654,30,1,10,1,65092,3,289760,1,0
2266,2655,35,1,1,2,23955,1,0,1,1
2267,2656,34,0,25,0,77739,2,0,1,1
2268,2659,34,0,25,1,23641,2,0,1,1
2269,2660,29,1,4,2,48747,3,180280,2,0
2270,2661,34,0,22,0,68037,2,0,1,1
2271,2663,31,1,26,0,26716,1,0,1,1
2272,2664,37,0,14,0,21909,2,633550,2,0
2273,2665,36,0,8,2,22719,1,0,1,1
2274,2666,28,1,25,0,69153,2,0,1,1
2275,2667,41,1,0,0,103568,4,0,1,1
2276,2668,35,1,7,1,112112,4,656220,1,0
2277,2670,33,0,16,0,38326,1,662540,3,0
2278,2671,35,0,16,0,114637,3,0,1,1
2279,2672,37,0,9,2,56621,3,154700,2,0
2280,2674,29,0,2,0,64610,2,0,1,1
2281,2675,29,1,26,0,68500,2,0,3,1
2282,2676,34,1,4,2,40608,1,0,1,1
2283,2677,25,1,13,0,42400,1,0,1,1
2284,2678,37,0,0,0,51668,3,151150,1,0
2285,2680,28,1,28,0,61670,2,0,1,1
2286,2682,43,1,25,1,102345,4,0,1,1
2287,2683,48,0,25,0,81055,1,0,1,1
2288,2684,37,1,13,0,25186,1,300360,3,0
2289,2685,41,0,0,0,101984,4,0,1,0
2290,2686,26,1,19,2,80394,3,0,2,0
2291,2687,25,1,17,2,43753,2,0,1,1
2292,2690,26,1,2,2,85428,3,1797550,4,0
2293,2691,31,0,7,1,21445,3,0,2,1
2294,2692,30,1,21,0,65156,2,0,1,1
2295,2693,25,1,26,1,58571,1,0,1,1
2296,2694,38,0,12,2,69776,2,-478080,1,1
2297,2695,35,1,6,1,77535,3,0,1,1
2298,2696,37,0,15,0,99907,4,0,1,1
2299,2697,29,1,12,1,52912,1,0,1,1
2300,2698,26,1,13,0,58892,2,0,1,1
2301,2699,39,1,21,1,92672,4,8195380,4,0
2302,2700,33,1,17,1,50306,2,0,1,1
2303,2701,25,1,5,0,64281,1,0,1,1
2304,2702,34,1,12,1,55845,3,0,1,1
2305,2703,38,1,7,1,27572,2,0,1,1
2306,2704,33,1,3,0,29442,2,0,1,1
2307,2705,36,1,16,0,59816,3,543360,2,0
2308,2706,38,1,7,1,76463,3,0,1,1
2309,2707,25,1,16,1,12860,2,0,1,1
2310,2708,26,0,22,2,37784,1,200220,3,0
2311,2709,31,0,8,2,37940,2,0,1,1
2312,2710,38,1,24,0,59562,1,0,1,1
2313,2711,38,0,8,1,39404,3,0,1,1
2314,2712,31,0,26,1,100722,4,0,1,1
2315,2713,32,0,28,2,23582,2,0,1,1
2316,2714,41,1,22,1,83969,3,2162470,4,0
2317,2715,30,0,20,1,56807,3,700940,2,0
2318,2716,32,0,21,0,38744,1,289680,2,1
2319,2718,35,0,12,2,61569,1,304650,1,1
2320,2719,30,1,26,0,27634,1,0,1,1
2321,2720,43,0,25,1,14375,1,140010,1,1
2322,2721,39,1,26,1,50168,2,0,1,1
2323,2722,34,1,9,1,77778,2,450180,1,0
2324,2723,43,0,0,2,47303,1,0,1,1
2325,2724,38,0,19,2,37944,1,0,1,1
2326,2725,35,1,6,0,73538,3,1020670,3,0
2327,2726,25,1,20,2,45675,1,0,1,1
2328,2727,32,0,23,2,36085,3,400440,2,0
2329,2728,27,0,10,2,28318,1,756040,3,0
2330,2729,35,1,1,1,107274,4,889000,1,0
2331,2730,32,0,7,2,69924,2,250000,2,0
2332,2731,44,0,14,2,27828,2,0,1,1
2333,2732,33,0,3,1,53480,3,900000,1,1
2334,2733,29,1,1,2,56659,2,0,1,1
2335,2734,38,0,1,0,49165,1,0,1,1
2336,2735,32,1,7,0,19037,1,0,1,1
2337,2736,27,0,15,2,68957,1,0,1,1
2338,2737,27,0,27,0,41730,1,0,1,1
2339,2738,24,1,8,1,23068,1,242860,1,1
2340,2739,34,1,28,0,32108,2,0,1,1
2341,2740,47,1,14,2,35598,2,1147120,4,0
2342,2742,29,1,0,0,22217,1,0,1,1
2343,2744,42,0,6,1,128906,5,116940,1,1
2344,2745,33,1,18,0,46734,3,0,1,1
2345,2746,32,0,27,1,36284,2,0,1,1
2346,2747,38,0,5,1,50048,1,0,1,1
2347,2749,27,1,20,0,66132,1,0,1,1
2348,2751,32,1,8,2,53115,1,0,1,1
2349,2752,29,1,12,0,66945,2,322760,2,0
2350,2753,40,0,2,0,144726,5,2151760,2,0
2351,2754,30,1,25,2,62462,1,263750,2,0
2352,2755,36,1,2,0,78445,3,0,1,1
2353,2757,37,1,16,2,56848,2,0,1,1
2354,2758,33,1,18,0,69141,2,-606530,1,1
2355,2759,29,1,8,0,82260,2,0,1,1
2356,2760,31,0,12,1,51471,3,0,1,1
2357,2761,29,1,12,2,131805,3,965110,3,0
2358,2762,40,1,0,0,52682,2,0,1,1
2359,2763,38,0,24,1,76756,3,559470,2,0
2360,2764,30,0,17,1,42199,2,0,1,0
2361,2765,26,1,9,0,38809,1,0,1,1
2362,2766,37,0,13,0,53793,3,162120,1,1
2363,2768,30,0,0,2,80138,2,0,1,1
2364,2770,32,1,18,1,49295,3,0,1,0
2365,2771,41,1,3,1,91456,4,193430,1,0
2366,2772,23,0,18,1,51670,2,0,1,1
2367,2773,36,1,10,1,35607,1,0,1,1
2368,2774,41,1,6,0,42313,1,0,1,1
2369,2775,27,1,28,1,85112,3,0,1,0
2370,2776,27,0,19,0,54397,2,0,1,1
2371,2778,35,1,4,2,50180,2,0,1,0
2372,2779,28,1,18,1,95133,3,0,1,1
2373,2781,25,1,15,2,46952,2,2366500,4,0
2374,2782,26,1,10,0,29582,1,0,1,1
2375,2784,34,1,16,1,82815,3,505480,4,0
2376,2785,34,0,28,1,12105,1,0,1,1
2377,2786,45,1,10,1,35370,2,0,1,1
2378,2787,28,0,12,2,69498,1,0,1,1
2379,2788,30,1,19,2,70254,2,411480,2,0
